person_id,person_id,a_name,a_city,a_prov,a_country,a_email_server,a_email_server_cleaned
7372,54621,northwestern kellogg school management,evanston,illinois,united states,kellogg.northwestern.edu,northwestern
3647,25415,copenhagen business school,frederiksberg,,denmark,cbs.dk,cbs
8639,58056,ku leuven,leuven,,belgium,ppw.kuleuven.be,kuleuven
5086,38493,ghent university,ghent,,belgium,ugent.be,ugent
9417,59691,rutgers business school,newark,new jersey,united states,hotmail.co.uk,co
3527,24437,drake university,des moines,iowa,united states,drake.edu,drake
4449,32964,france business school clermont campus,clermont ferrand,select one,france,gmail.com,gmail
312,1313,university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
2804,17198,university melbourne,melbourne,vi,australia,unimelb.edu.au,unimelb
9363,59569,michigan state university,east lansing,michigan,united states,msu.edu,msu
5437,41155,university massachusetts amherst,amherst,massachusetts,united states,som.umass.edu,umass
7461,55379,routledge publishing,abingdon,,united kingdom,tandf.co.uk,co
726,3246,university denver,denver,colorado,united states,du.edu,du
5108,38662,university buffalo state university new york,amherst,new york,united states,gmail.com,gmail
7402,54858,university edinburgh business school,edinburgh,,united kingdom,ed.ac.uk,ed
306,1291,california state university fullerton,fullerton,california,united states,fullerton.edu,fullerton
1803,8875,university notre dame,south bend,indiana,united states,nd.edu,nd
4230,30768,esdes management school / university paris dauphine,lyon,,france,univ-catholyon.fr,univ-catholyon
8211,57246,columbia university,new york,new york,united states,tc.columbia.edu,columbia
3057,19695,hong kong polytechnic university,kowloon,,hong kong,polyu.edu.hk,polyu
7409,54906,northwestern university,evanston,illinois,united states,northwestern.edu,northwestern
3642,25376,rutgers university,newark,new jersey,united states,business.rutgers.edu,rutgers
8068,56960,melbourne university,victoria,,australia,unimelb.edu.au,unimelb
5820,43797,ohio state university,columbus,ohio,united states,osu.edu,osu
892,4178,massachusetts institute technology,cambridge,massachusetts,united states,mit.edu,mit
5627,42522,university alberta,edmonton,alberta,canada,ualberta.ca,ualberta
2251,12552,yale university,new haven,connecticut,united states,yale.edu,yale
7114,52965,nottingham trent university,nottingham,,united kingdom,ntu.ac.uk,ntu
2736,16370,case western reserve university,cleveland,ohio,united states,case.edu,case
2454,14197,university melbourne,carlton,victoria,australia,mbs.edu,mbs
9069,58968,marmara university,istanbul,other countries,turkey,marmara.edu.tr,marmara
2087,11033,oregon state university,corvallis,oregon,united states,oregonstate.edu,oregonstate
7166,53286,huazhong university science technology,wuhan,,china,126.com,126
2521,14545,lewis associates,st. paul,minnesota,united states,alfredlewis.com,alfredlewis
148,682,iese business school,barcelona,,spain,iese.edu,iese
2401,13965,qatar university,doha,,qatar,qu.edu.qa,qu
5343,40314,university south dakota,vermillion,south dakota,united states,gmail.com,gmail
5918,44501,tubingen university,tubingen,,germany,uni-tuebingen.de,uni-tuebingen
3436,23684,bocconi university,milano,,italy,unibocconi.it,unibocconi
1541,7166,marquette university,milwaukee,wisconsin,united states,marquette.edu,marquette
2679,15789,rochester institute technology,fairport,new york,united states,saunders.rit.edu,rit
4945,37433,old dominion university,tallahassee,florida,united states,my.fsu.edu,fsu
8370,57570,college business administration/hankuk university foreign studies,seoul,,south korea,hufs.ac.kr,hufs
8344,57519,shandong university / ludong university,jinan,shandong,china,163.com,163
1668,7891,university kentucky,lexington,kentucky,united states,gmail.com,gmail
5196,39280,beijing normal university,beijing,beijing,china,outlook.com,outlook
1607,7470,catolica lisbon / carnegie mellon,pittsburgh,pennsylvania,united states,ucp.pt,ucp
3584,25017,simon fraser university,vancouver,bc,canada,sfu.ca,sfu
2338,13413,national institute mental health,bethesda,maryland,united states,mail.nih.gov,gov
3046,19644,university arizona,tucson,arizona,united states,email.arizona.edu,arizona
6855,51546,university texas austin,austin,texas,united states,gmail.com,gmail
5052,38277,university alberta,edmonton,alberta,canada,ualberta.ca,ualberta
7723,56257,case western reserve university,walton,kentucky,united states,case.edu,case
6705,50347,central michigan university,mount pleasant,michigan,united states,cmich.edu,cmich
4816,36001,leeds university business school,leeds,,united kingdom,leeds.ac.uk,leeds
8945,58750,haier america,new york,new york,united states,haieramerica.com,haieramerica
4123,29797,university southern california,los angeles,california,united states,marshall.usc.edu,usc
3268,21563,korea university,seoul,seoul,south korea,korea.ac.kr,korea
130,597,university michigan,ann arbor,michigan,united states,umich.edu,umich
5421,40970,university philippines,quezon city,,philippines,up.edu.ph,up
1392,6418,university modena and reggio emilia,reggio emilia,,italy,unimore.it,unimore
6672,50024,bi norwegian business school,oslo,,norway,bi.no,bi
8327,57492,london business school,london,,united kingdom,london.edu,london
9058,58948,indiana university bloomington,bloomington,indiana,united states,indiana.edu,indiana
5371,40564,national university singapore,singapore,,singapore,nus.edu.sg,nus
8900,58662,carnegie mellon university,pittsburgh,pennsylvania,united states,snewem,snewem
2524,14556,university california davis,davis,california,united states,ucdavis.edu,ucdavis
1251,5746,massachusetts institute technology,cambridge,massachusetts,united states,mit.edu,mit
572,2487,tennessee state university,nashville,tennessee,united states,tnstate.edu,tnstate
4764,35555,university newcastle australia,newcastle,nsw,australia,newcastle.edu.au,newcastle
3260,21473,naval postgraduate school,monterey,california,united states,nps.edu,nps
3271,21601,dublin institute technology,dublin,dublin,ireland,dit.ie,dit
7109,52925,northwestern university,evanston,illinois,united states,u.northwestern.edu,northwestern
1554,7228,renmin university china,beijing,,china,ruc.edu.cn,ruc
5920,44517,university greenwich,london,,united kingdom,greenwich.ac.uk,greenwich
2096,11130,indian institute management bangalore,bangalore,karnataka,india,iimb.ernet.in,ernet
2518,14527,duke university,durham,north carolina,united states,duke.edu,duke
4776,35661,university texas pan american,edinburg,texas,united states,utpa.edu,utpa
2423,14079,university wisconsin oshkosh,oshkosh,wisconsin,united states,uwosh.edu,uwosh
8589,57968,university milan,milano,,italy,unimi.it,unimi
6970,52205,louvain school management,belgium,,belgium,gmail.com,gmail
7483,55473,eth zurich,zurich,,switzerland,ethz.ch,ethz
1284,5910,university pretoria,pretoria,gauteng,south africa,up.ac.za,up
0,1,academy management,briarcliff manor,new york,united states,aom.org,aom
8571,57937,james madison university,harrisonburg,virginia,united states,dukes.jmu.edu,jmu
4481,33141,university california berkeley,berkeley,california,united states,haas.berkeley.edu,berkeley
3785,26766,catalyst,new york,new york,united states,catalyst.org,catalyst
9071,58970,university hagen,hagen,,germany,fernuni-hagen.de,fernuni-hagen
6882,51691,radboud university nijmegen,nijmegen,,netherlands,fm.ru.nl,ru
5439,41163,chonnam national university,gwangju city,,south korea,nate.com,nate
8349,57532,singapore university technology and design,singapore,,singapore,sutd.edu.sg,sutd
5502,41762,university st gallen,st. gallen,,switzerland,unisg.ch,unisg
4258,30976,tzu chi college technology,hualien,,taiwan,gmail.com,gmail
5016,38009,university southern california,los angeles,california,united states,marshall.usc.edu,usc
9087,59001,university nebraska lincoln,lincoln,nebraska,united states,gmail.com,gmail
9424,59711,university libre de bruxelles,brussels,,belgium,ulb.ac.be,ulb
1709,8229,windesheim university applied science,enschede,(ov),netherlands,windesheim.nl,windesheim
4531,33496,national university ireland maynooth,maynooth,,ireland,nuim.ie,nuim
168,766,university iowa,iowa city,iowa,united states,uiowa.edu,uiowa
428,1815,london business school,london,,united kingdom,london.edu,london
3850,27550,northern illinois university,dekalb,illinois,united states,hotmail.com,hotmail
1774,8662,university california los angeles,los angeles,california,united states,anderson.ucla.edu,ucla
7198,53505,not affiliated,geneva,,switzerland,gmail.com,gmail
342,1435,benedictine university,lisle,illinois,united states,ben.edu,ben
956,4470,melbourne business school,carlton,victoria,australia,mbs.edu,mbs
6188,46681,university lugano,lugano,,switzerland,usi.ch,usi
6342,47643,university north carolina greensboro,greensboro,north carolina,united states,uncg.edu,uncg
1762,8576,boston university,boston,massachusetts,united states,bu.edu,bu
1824,8949,ie university ie business school,madrid,,spain,ie.edu,ie
3537,24520,university albany state university new york,clifton park,new york,united states,albany.edu,albany
2885,17955,vu university amsterdam,amsterdam,,netherlands,vu.nl,vu
1923,9629,national taiwan normal university,taipei,,taiwan,ntnu.edu.tw,ntnu
8193,57209,american institutes research,washington,district of columbia,united states,air.org,air
1993,10153,rensselaer polytechnic institute,troy,new york,united states,rpi.edu,rpi
2894,18041,southern illinois university edwardsville,edwardsville,illinois,united states,siue.edu,siue
17,97,oakland university,rochester,michigan,united states,oakland.edu,oakland
3199,20813,shanghai jiao tong university,shanghai,,china,gmail.com,gmail
8700,58183,university sinos valley unisinos,sao leopoldo,rs,brazil,hotmail.com,hotmail
8249,57313,center for ethical business cultures,st. paul,minnesota,united states,gmail.com,gmail
4654,34493,university hong kong,hong kong,,hong kong,hku.hk,hku
2501,14413,rutgers university,newark,new jersey,united states,business.rutgers.edu,rutgers
5747,43304,indian institute management bangalore,bangalore,karnataka,india,gmail.com,gmail
8029,56891,university south carolina,columbia,south carolina,united states,mailbox.sc.edu,sc
7278,54014,national taiwan university,taipei,taiwan,taiwan,ntu.edu.tw,ntu
401,1711,university texas arlington,arlington,texas,united states,uta.edu,uta
4497,33245,hong kong polytechnic university,hung hom,kowloon,hong kong,polyu.edu.hk,polyu
8864,58560,centre for european economic research zew,mannheim,,germany,zew.de,zew
3472,24013,eth zurich,zurich,,switzerland,ethz.ch,ethz
3804,26974,york university,toronto,on,canada,rogers.com,rogers
4290,31283,ohio university,athens,ohio,united states,ohio.edu,ohio
3530,24462,lehigh university,bethlehem,pennsylvania,united states,gmail.com,gmail
2004,10225,arizona state university,phoenix,arizona,united states,asu.edu,asu
9480,59980,georgia state university,atlanta,,united states,gsu.edu,gsu
4431,32908,ibmec,rio de janeiro,rj,brazil,ibmecrj.br,ibmecrj
4842,36283,epfl,lausanne,,switzerland,epfl.ch,epfl
6128,46429,uninove,sao paulo,sp,brazil,yahoo.com,yahoo
3256,21429,copenhagen business school,frederiksberg,,denmark,cbs.dk,cbs
4280,31167,lancaster university,lancaster,,united kingdom,lancaster.ac.uk,lancaster
2355,13580,university massachusetts amherst,amherst,massachusetts,united states,isenberg.umass.edu,umass
8614,58008,maastricht university,maastricht,limburg,netherlands,maastrichtuniversity.nl,maastrichtuniversity
6830,51393,ohio state university,upper arlington,ohio,united states,fisher.osu.edu,osu
262,1127,university utah,salt lake city,utah,united states,business.utah.edu,utah
9192,59194,university international business and economics,beijing,,china,126.com,126
6080,45842,ism university management and economics,kaunas,,lithuania,ism.lt,ism
8709,58205,university texas tyler,tyler,texas,united states,uttyler.edu,uttyler
7185,53394,chinese university hong kong,shatin,new territories,hong kong,baf.cuhk.edu.hk,cuhk
7459,55374,ewing marion kauffman foundation,kansas city,missouri,united states,kauffman.org,kauffman
7334,54397,aalto university,helsinki,helsinki,finland,aalto.fi,aalto
6113,46262,university cape town,cape town,south africa,south africa,gsb.uct.ac.za,uct
8254,57321,university wyoming,laramie,wyoming,united states,uwyo.edu,uwyo
582,2529,university illinois urbana champaign,urbana,illinois,united states,illinois.edu,illinois
2732,16273,wu vienna,vienna,,austria,wu.ac.at,wu
3760,26467,university manitoba,winnipeg,mb,canada,umanitoba.ca,umanitoba
9409,59671,leuphana university,luneburg,,germany,leuphana.de,leuphana
1089,5055,university innsbruck,innsbruck,austria,austria,uibk.ac.at,uibk
982,4606,fepro funding for european projects,pitea,,sweden,yahoo.com,yahoo
8158,57148,university massachusetts boston,boston,massachusetts,united states,bryant.edu,bryant
2068,10851,brigham young university,provo,utah,united states,byu.edu,byu
2895,18059,washington state university,pullman,washington,united states,wsu.edu,wsu
1301,5967,oklahoma state university,stillwater,oklahoma,united states,okstate.edu,okstate
6544,48987,umea university,umea,,sweden,usbe.umu.se,umu
7878,56603,pace university,pleasantville,new york,united states,pace.edu,pace
2840,17547,rutgers university,newark,new jersey,united states,business.rutgers.edu,rutgers
